restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,restaurant_text_position,lng_wgs84,lat_wgs84
B023B17GC5,大东北奥星餐厅(颐高广场店),4.5,0571-56775266;0571-88068975;15168466767,综合酒楼,50101,65,黄姑山路19号,120.12857259397715,30.27706946383163
B023B092NX,知味观(文苑路点心分店),4.6,0571-56758035;15268100770,综合酒楼,50101,30,文三西路253号(五联地铁站E口步行240米),120.0980094066284,30.277975228103152
B0FFGFRBP2,知味观(紫荆花路点心分店),4.5,0571-56758029,综合酒楼,50101,42,紫荆花路386号紫荆大厦104室,120.08836284279352,30.293228776012793
B0IBU7Q49U,杭州雲栖里·民国餐厅(云栖竹径景区店),4.5,18969118198,综合酒楼,50101,130,梅灵南路8号云栖竹径(东北角),120.0894238143964,30.195825963268735
B0FFF9Y50V,礼耕堂(梅家坞店),4.5,18958000006,综合酒楼,50101,108,梅灵南路梅家坞203号(近龙井虎跑),120.0838959433785,30.207118068546052
B023B13YGD,马灯部落-杭帮创意菜(杭州西湖虎跑店),4.7,18957158529,综合酒楼,50101,100,虎跑路四眼井238号,120.1334253405782,30.2186596686782
B0JAZ6LFLG,火日粒三头一掌·衢州菜(西溪店),4.6,18757121757,综合酒楼,50101,86,蒋村街道晴川街425号1号楼101室,120.05761977055678,30.28530668456625
B0JGP7IS79,兼烤关自助烤肉火锅,3.3,18006715566,综合酒楼,50101,,留下街道留和路546-2楼,120.0141081238573,30.212681017443977
B0J26ZOSA7,方中山胡辣汤(杭州首店)清真,4.6,17737505733,综合酒楼,50101,24,翠苑街道文二路338号,120.11991475935089,30.284992452757262
B0JDYLZK0Z,新疆祖传烧烤王(浙大堕落街店),4.1,17690940626,综合酒楼,50101,56,紫荆花北路望月公寓85号商铺,120.08629998896397,30.313088016599302
B0H3JR7B6O,碧桃小馆·半坡花园(暂停营业),4.7,17306819116,综合酒楼,50101,134,四眼井268号,120.133203778917,30.21874134503179
B0FFHWSJAL,东北饺子(卸紫家园北区店),3.6,15824452871,综合酒楼,50101,23,灯彩街349-351号,120.07368150156262,30.326605851060762
B0J1YDMRGZ,松花江上·东北小馆(三深国际中心店),4.5,15336522238,综合酒楼,50101,64,双龙街99号三深国际下沉广场-步行楼梯入口位于三深星巴克侧面,120.07018509864479,30.293887229591498
B0JGS5K5NJ,重庆鸡公煲(灯彩街店),4.0,15205648182,综合酒楼,50101,38,灯彩街347号,120.07372449799097,30.326577816809994
B0FFHWUL6O,喜洋洋烤肉烤羊腿老北京火锅(同仁店),4.5,13777496233,综合酒楼,50101,94,三墩镇同仁商业区D区123号,120.07379430456487,30.32872946146902
B0FFLGSOX2,灼悦,4.3,13758209603,综合酒楼,50101,73,屏新路18号520新天地科技产业园1号楼东门,120.04302007109169,30.22909073721555
B0FFHLM3SE,三千西子,4.5,13666666336,综合酒楼,50101,325,省府路9-1号(武林门地铁站C口步行440米),120.15016553880221,30.26799314139378
B0FFHO9XQJ,郭记烤鱼馆文三西路店,4.5,13666618623,综合酒楼,50101,78,文三西路398号,120.10062439471899,30.27845883916395
B023B07JCR,仙妮面馆家常菜,3.4,13588066754,综合酒楼,50101,47,古墩路1109号,120.08592659766937,30.327194299897553
B0JA3MW2JO,老男孩鹤岗小串(剑桥公社D座店),4.5,13115488950,综合酒楼,50101,62,剑桥公社D座4幢8号,120.08990459766606,30.307915795901597
B0FFF4RN7J,夕佳楼,4.3,,综合酒楼,50101,60,西湖街道龙井路1号杭州西湖风景名胜区,120.10997917359903,30.22752960619772
B0JA1NFMX4,福记酒楼(晴川大厦店),4.2,,综合酒楼,50101,70,晴川街425号晴川大厦F2层,120.05689646134475,30.285307841205924
B0JA29AGSZ,太和酒楼,3.9,,综合酒楼,50101,69,之江路148号杭州宋城,120.09407339453398,30.173051556214773
B0JDARW4YZ,佬街佬味(古墩路店),3.9,,综合酒楼,50101,41,古墩路369号金田花园(五联地铁站E口步行230米),120.09537654239126,30.279735686462555
B0JR47BTWZ,寻味堂(上城埭路店),3.6,,综合酒楼,50101,,转塘街道龙坞上城埭路北48号,120.03038636792256,30.17779610290527
B0FFHOJQPG,衢州小炒(之江家园店),3.6,,综合酒楼,50101,,美院南街89号象山大厦F1层,120.07369841559738,30.151528953391274
B0IA3XKTB9,重庆鸡公煲(中茵大厦店),4.4,15990042558;18868792133,四川菜(川菜),50102,46,文三路451中茵大厦B1层,120.12244861692997,30.278793823002587
B0FFHHKOD1,渝香小厨,4.4,13735808655;18656581683,四川菜(川菜),50102,63,宝石山下二弄2-6号1幢,120.14731178790866,30.263462559034075
B0FFFDT0PS,重庆鸡公煲(石马社区店),4.5,13721293150;13777571135,四川菜(川菜),50102,40,石马新村公寓楼1幢1单元101室,120.01852964558597,30.21129944700638
B0JAPUXJJ1,渝味江湖(德萃公寓店),4.1,13635327063;15736327075,四川菜(川菜),50102,65,萃紫街39号,120.06978666063308,30.31225650352574
B0K0OHN70F,渝侯爷·山城大排档(西溪天街店),4.5,13396517748;17601212902,四川菜(川菜),50102,66,龙湖西溪天街9号楼113-114,120.0630185129102,30.295768622285895
B0LKHCR1DU,九九豆花馆·川味家常菜(杭州首店),4.3,0571-88315913,四川菜(川菜),50102,60,双龙街239号西投创智中心F1层,120.06187748436452,30.293815413190696
B0H1O1XQGQ,重庆来条鱼肥肠鱼(万塘汇店),4.4,0571-87977097;0571-88560866;15968193998,四川菜(川菜),50102,97,万塘路262号万塘汇广场F1层,120.11995518845453,30.28090990867873
B0H6CR03PQ,新沸腾鱼乡(黄姑山路店),4.7,0571-87918777,四川菜(川菜),50102,135,黄姑山路3号3层,120.12888747875438,30.275417037495355
B0FFGHBLPP,入蜀·川味泡菜馆(塘苗路店),4.6,0571-87337991,四川菜(川菜),50102,81,塘苗路2号,120.11800762312129,30.276534370709197
B0FFJCVCL1,川娃子川菜馆(万塘路店),4.5,0571-85390887,四川菜(川菜),50102,74,万塘路262号烟火万塘生活广场F1层,120.12034395667465,30.281322275638754
B0FFFD8N8Z,川味泡菜馆(黄姑山路店),4.7,0571-56776566,四川菜(川菜),50102,69,黄姑山路11号,120.12869192142917,30.27653167258342
B0FFF053KM,重庆鸡公煲求智社区店,3.7,19558128369,四川菜(川菜),50102,44,文三路158号3幢1号1层西起第七间,120.13742342065012,30.279996822765973
B0J19H00Y2,重庆鸡公煲(西港新界B区店),3.4,19357323982,四川菜(川菜),50102,50,,120.06414513797121,30.315007840182144
B0JGGCT5X7,飞花令·川菜馆(转塘店),4.6,19357185866,四川菜(川菜),50102,56,霞鸣街215号(霞鸣街地铁站C口步行270米),120.06537187939084,30.14514504093348
B0KUSRQCMU,川味说·四川小吃(三墩店),4.1,19357166786,四川菜(川菜),50102,15,荡鱼街18号,120.07177026735626,30.333566661834006
B0IRTZDT6J,重庆人家川菜馆(浙港国际店),4.6,19012866595,四川菜(川菜),50102,72,浙港国际1号楼148号,120.08766192750281,30.310774911670546
B0JUTM9G3Y,美蛙四季(世创未来店),4.6,19012820701,四川菜(川菜),50102,67,世创未来中心底商105,120.06927498598155,30.322256771471125
B0KDFS73O7,撒椒川念餐厅(转江街店),4.6,18867537688,四川菜(川菜),50102,96,转江街200号(超成金座),120.06599314468455,30.161585802461524
B0JUS7GH4E,子非鱼,4.3,18858126847,四川菜(川菜),50102,55,之江里金街4号楼底商9798,120.06556762804786,30.146824752960736
B0K2NS1QSF,万州烤鱼·川厨川菜馆,3.9,18814832944,四川菜(川菜),50102,74,留下街道留和路504号(小和山地铁站B口步行280米),120.01510761206526,30.213672073704178
B0L27UKB0B,泡菜鱼·川味小馆(紫金生活广场店),4.3,18658882226,四川菜(川菜),50102,70,三墩镇金庄路269号1-4号裙楼一层105室,120.0657038058567,30.343353947019573
B0JB2RVGG5,爱意酸菜鱼馆,4.5,18606757477,四川菜(川菜),50102,52,原野花艺(杭州)仓储中心西南侧110米,120.09102939543689,30.096231424812228
B0LKM965ZP,章记重庆鸡公煲·甲鱼煲(学院路地铁站),3.8,18606717151,四川菜(川菜),50102,29,学院路180号(学院路地铁站B1口旁),120.12491444620572,30.28570199784104
B0K0XNJSJS,乡村基(中节能·西溪首座店),4.1,18158172133,四川菜(川菜),50102,24,蒋村街道中节能西溪首座A1号楼(紫霞街53号),120.07094302696959,30.292070650351842
B0L09HCD92,探鱼·鲜青椒葱葱脆皮烤鱼(西溪龙湖天街店),4.4,18085061072,四川菜(川菜),50102,70,蒋村街道花蒋天街商业中心2号楼五层66号,120.06376896542902,30.2963905474465
B0LGT7VD2B,稻田季江西小炒(之江银泰百货店),4.3,18072963980,四川菜(川菜),50102,60,珊瑚沙路49号银泰百货杭州之江店F2层-2040号,120.09732487046152,30.16966399115084
B0FFKT8GYU,鱼你幸福酸菜鱼(珀莱雅店),3.6,18068292280,四川菜(川菜),50102,26,留下街道西溪路588号珀莱雅大厦美帆广场第一层111商铺,120.09832482633668,30.26538046699221
B0JDXOGU8A,重庆鸡公煲(转塘店),3.4,18020548556,四川菜(川菜),50102,58,洙泗路与丽景路交叉口南140米,120.08014640010062,30.16547575507606
B0G0S13ODO,彭記重庆小面,3.9,15895536176,四川菜(川菜),50102,18,三墩镇竞舟北路89号竞舟瑞泽商务中心3号楼103-1,120.09528133177515,30.30460198450594
B0LAF4YALZ,安青青重庆牛肉面馆,4.3,15836532002,四川菜(川菜),50102,20,万塘路68号中兴文都苑,120.11973198044397,30.277952968675752
B0KUB7Z0WH,飞花令·川菜馆(西投银泰店),4.6,15558157660,四川菜(川菜),50102,69,西投银泰4楼4016飞花令川菜馆,120.09929776332454,30.149525022379805
B0FFKCL27G,知馨客饭店,4.4,15382327795,四川菜(川菜),50102,27,白龙路慈母桥村路南52号,120.03592871462043,30.18824001658792
B023B1714B,川菜馆(西溪路店),4.2,15372024845,四川菜(川菜),50102,50,西溪路64号,120.13798956101623,30.272221445965663
B0JK2STAP9,重庆小碗菜(龙湖杭州西溪天街店),4.4,15215252304,四川菜(川菜),50102,37,余杭塘路1001号龙湖杭州西溪天街1号楼131室,120.06256973697795,30.296762124452478
B0FFIF13AM,重庆鸡公煲(金街美地店),4.3,15168288687,四川菜(川菜),50102,44,金街美地商业中心3号楼130号,120.07314960606328,30.150277480590923
B0FFIK7ANU,徽记饭店(慈母桥店),3.6,15158056089,四川菜(川菜),50102,24,龙坞慈母桥村路南12号,120.03708663888534,30.18776130056591
B0KGZH3NL8,鱼你幸福酸菜鱼(之江银泰百货店),4.0,15088646369,四川菜(川菜),50102,31,转塘街道珊瑚沙路之江长九中心6号楼118室-27,120.09637590414279,30.169451859564678
B0H0HCC48A,鱼你在一起(星光荟店),3.9,15068191235,四川菜(川菜),50102,36,转塘街道杭荟城6号楼117室,120.07122810256149,30.16110399536965
B0FFGIWQ5U,川菜人家(振华路店),4.3,15068121607,四川菜(川菜),50102,55,三墩镇振华路270号,120.06374739792679,30.3149053765708
B0FFMFZO2F,笑傲江湖川味馆(竞舟路店),4.4,13958083415,四川菜(川菜),50102,64,竞舟路28号,120.10061059779832,30.275874086133424
B0I27UPDU1,重庆鸡公煲(龙章路店),4.0,13918669674,四川菜(川菜),50102,38,龙章路26号,120.05329243099901,30.283397119426482
B023B173NN,小四川(东和店),4.5,13858053157,四川菜(川菜),50102,45,高教大道支四路小和山新苑一区11号,120.02725838808956,30.219064184350255
B0G12RLWV4,爷爷家豆花川菜馆,4.3,13819131053,四川菜(川菜),50102,62,双浦镇三立钱塘one8号楼393商铺,120.11153029765006,30.150534124694808
B0GKRAB5GK,郭记烤鱼(汇禾领府店),4.2,13735860139,四川菜(川菜),50102,92,紫宣路汇禾领府内6号楼5-6,120.06632606378369,30.324794818042214
B0K6CDU4NI,重庆特色小炒,3.3,13666604427,四川菜(川菜),50102,,小陈汽修西北侧,120.03142677631217,30.348492036984492
B0JDRLSCZX,重庆麻麻鱼(国际花园店),4.2,13656688023,四川菜(川菜),50102,97,天目山路160号国际花园,120.13364322824943,30.273950763901187
B023B17G9M,重庆鸡公煲(小和山新苑店),3.2,13646837848,四川菜(川菜),50102,48,留下街道小和山新苑8区3幢北起第8间,120.02728029150262,30.21965409155089
B0J0RUOAPX,美川小居麻辣香锅(华远大厦店),4.5,13634158867,四川菜(川菜),50102,41,文三路463号-6(文三路地铁站D2口步行70米),120.12137032420337,30.27872663491736
B0LB7RV8P3,小蛮腰重庆鸡公煲,3.5,13588826706,四川菜(川菜),50102,52,翠苑新村三区东区62幢104号,120.1158701257193,30.292437731720167
B0FFFA84B2,重庆姚记麻辣烫,3.8,13512367171,四川菜(川菜),50102,33,古墩路258号(五联地铁站E口步行360米),120.09563370429245,30.28077160627567
B0FFGZRCCA,原味堂(杭大路店),4.5,13454025385,四川菜(川菜),50102,24,杭大路14号(黄龙洞地铁站A1口步行280米),120.13685068475598,30.27099680890601
B0K34D2O1H,渝八两重庆鸡公煲(杭州西溪天街店),4.2,13396500189,四川菜(川菜),50102,20,蒋村街道花蒋天街商业中心4号楼110室-2,120.06369017531267,30.294524858732498
B0JR1MR53Y,渝味重庆小面(美誉商务中心店),3.9,13359672328,四川菜(川菜),50102,16,转塘街道云潮美誉商务中心3号楼107室,120.10383465317459,30.171295913979876
B0LAGHU10H,晚酒·阿英川菜馆(西溪天街店),4.6,13336086983,四川菜(川菜),50102,86,西溪龙湖天街1层86号西岸集装箱内街,120.06367906808073,30.295864725193702
B0J6AAWMPP,重庆鸡公煲(骆家庄店),4.2,13325918850,四川菜(川菜),50102,54,文一西路423号,120.09211189745919,30.288593740542574
B0FFJD4KLP,老成都老火锅·川菜(小和山新苑店),3.7,13136123689,四川菜(川菜),50102,40,留下镇小和山新苑二区39号老成都老火锅川菜,120.02780123355362,30.219098760080715
B0LA1RDAFE,川娃子重庆小面,3.3,13067969705,四川菜(川菜),50102,84,留下街道石马新村151号106,120.01832810815499,30.21143800825224
B0LAZ7W8TZ,豆小北·川渝大排档(画外桐坞店),4.1,,四川菜(川菜),50102,71,,120.05276794656663,30.202212109477138
B0LR2U4PAR,珮宛食记(紫荆天街店),4.0,,四川菜(川菜),50102,29,紫荆天街4号楼203(三墩地铁站B口步行310米),120.08613909656407,30.32258684820513
B0LK9N9XAZ,楼上楼·杭帮菜川湘菜,3.8,,四川菜(川菜),50102,41,宝石山下二弄2-6号5幢-1号,120.1475434384548,30.26351695452311
B0K15AW5SR,重庆鸡公煲,3.7,,四川菜(川菜),50102,29,西湖科技园西园八路2号创享数字健康产业园银江软件园A座,120.05928008816187,30.310967212047593
B0LKGZ25DU,鲜三辣·云贵川三省特色菜(颐高店),3.7,,四川菜(川菜),50102,26,文三路357号颐高创业大厦F4层,120.12837205348826,30.27786912361911
B0L24UOCSE,罗幺妹重庆小面(西溪银泰城双龙街店),3.6,,四川菜(川菜),50102,54,西溪银泰城南楼106,120.06914141783774,30.294365289060774
B0LKXCOCZ2,乡村基(印象城古墩路店),3.5,,四川菜(川菜),50102,25,古墩路588号印象城杭州古墩路店L1层,120.09481359554526,30.296292904753148
B0LRKRJSLJ,蒋幺妹川味铺,3.5,,四川菜(川菜),50102,,屏峰新村295号楼沿街店铺,120.04338259579328,30.227973034146054
B0LK2SRFQN,重庆鸡公煲(龙章路店),3.4,,四川菜(川菜),50102,48,西溪花园竞舟苑东门旁,120.05327637869165,30.28422506311659
B0MBKORH7J,川食坊·鲜煮记,3.3,,四川菜(川菜),50102,73,龙湖·紫金上城(三墩地铁站B口步行330米),120.0855269032481,30.321370215806798
B0IRZKWKDS,渝味重庆小面(留和路店),3.2,,四川菜(川菜),50102,21,留和路与外语路交叉口北320米,120.03110975990735,30.22673278805276
B0LB7LGJVD,火辣辣川湘菜,3.1,,四川菜(川菜),50102,,申花路与竞舟北路交叉口西南140米,120.09416188611051,30.30929136175183
B0MBAK8ODB,鸿运来川菜馆,2.9,,四川菜(川菜),50102,49,蒋太段与兰里景区绿道交叉口北60米,120.03509173858191,30.34751016517167
B0M6VPI8V7,匠嫂·灶上辣重庆野江湖菜馆,2.7,,四川菜(川菜),50102,,文三路与万塘路交叉口东南60米,120.12000348706752,30.278559191823174
B0LKLR93QL,老成都川菜馆,2.4,,四川菜(川菜),50102,,申瑞国际金座2期2幢,120.09846617654682,30.310091796113554
B0MBAXB5ZO,川湘江湖菜,2.3,,四川菜(川菜),50102,,文一路辅路与文菁路交叉口西100米,120.12050351389162,30.2904584987978
B023B08ZRO,潮粥佬(黄龙店),4.5,0571-85779778,广东菜(粤菜),50103,84,曙光路144-3号(唛歌ktv旁边),120.12960397273832,30.26610185263904
B0LK3L1AF4,村好厨粤小馆,4.2,19275716950,广东菜(粤菜),50103,44,转塘街道转江街200号西街美食城,120.06620205310645,30.161374553654046
B0LUH5J5KX,张正发茶餐厅(转塘店),4.2,18664637808,广东菜(粤菜),50103,18,奥莱金街4座底商101室,120.06557060560898,30.147069742863774
B0H6SBV6I0,养生鼎·鲍汁捞饭·燕窝·鱼翅·养生世家(西溪银泰城店),3.6,18626879268,广东菜(粤菜),50103,50,西溪银泰商业街2-北楼一楼113室,120.06937222053898,30.29568789280618
B0LKDLOJ65,恒之丰广式烧腊.猪脚(浙港国际店),3.1,18268699234,广东菜(粤菜),50103,22,三墩镇盛龙街浙港国际2号楼112号,120.08785699300924,30.311341792737796
B0I3BHAX14,杭州静安食肆·雅致粤宴,4.6,18167196888,广东菜(粤菜),50103,447,九溪景区杨梅岭路1号,120.10817278674318,30.209601496426732
B0M6O1M9MJ,港岛记·香港茶餐厅(龙湖西溪天街店),3.7,18072889302,广东菜(粤菜),50103,26,蒋村街道双龙街162号,120.06480949974664,30.294355418929275
B0HUN5BNY6,蝴蝶里(西溪天街店),4.6,18072770945,广东菜(粤菜),50103,65,花蒋天街商业中心2号楼二层21号,120.06444158709161,30.29590872049547
B0J1KKZQAL,全记茶餐厅,4.2,17354730993,广东菜(粤菜),50103,38,紫创商务中心(古墩路地铁站出入口步行320米),120.0951030399907,30.270810520765938
B0J3THIWFU,杭州西湖风景名胜区山景花园餐厅,3.9,15858112373,广东菜(粤菜),50103,486,乾龙路114号,120.11415320096752,30.218420349964596
B0I25YA148,乾园·兴禾记(茅家埠店)(暂停营业),4.5,15658130155,广东菜(粤菜),50103,367,下茅家埠28号,120.1215868461224,30.242518972900537
B0FFG974W3,港式烧腊(和家园店),4.2,15224053634,广东菜(粤菜),50103,19,杨梅山路和家园小区357号,120.0551485199657,30.234991033479748
B0LGMZDYB9,张政发茶餐厅(百脑汇店),3.9,13376819880,广东菜(粤菜),50103,23,教工路23号百脑汇五楼,120.1308059884182,30.276576509917557
B0K6GH31EA,润福田隆江猪脚饭(领富商务中心店),4.2,13067782701,广东菜(粤菜),50103,19,紫萱路279号汇禾领府4号楼底商西8商铺,120.06605625907387,30.324151232955398
B0M6TR6BUY,羊司令单县羊肉汤,3.8,,山东菜(鲁菜),50104,24,双龙街588号杭州西溪银泰城东区,120.070312011608,30.294438037154574
B023B149Y5,外婆家(古墩印象城店),4.5,0571-88834789,江苏菜,50105,53,古墩路588号杭州印象城2楼,120.09466049204002,30.295827947985167
B0GD9PJH0S,外婆家(杭州珀莱雅店),4.6,0571-88378379,江苏菜,50105,56,西溪路588号珀莱雅美帆广场F2层,120.09815970550231,30.264653497344195
B0FFF754YV,柏翠轩,4.5,0571-88196666;15068182150,江苏菜,50105,,西湖区植物园桃源岭10号,120.11450885611953,30.25380518375528
B0FFLKOS7K,外婆家(杭州龙湖紫荆天街店),4.5,0571-85067925,江苏菜,50105,49,三墩镇古墩路1009号龙致商业中心6幢501号,120.08725667413555,30.32275649075675
B0J2G1BHTZ,禧忆阁(紫金生活广场店),4.5,18072789589;18106593378,浙江菜,50106,76,三墩镇周坪路与金庄路交汇处东侧紫金生活广场2楼211室,120.06582078709332,30.34283288022938
B0FFGFYQZ0,诚品味道,4.5,18058777284;18413259438,浙江菜,50106,61,蒋村街道紫霞街155号西溪诚品商务中心1号楼1层,120.06189167078617,30.29150964401167
B0FFGQ2V4X,千味面馆(同人精华店),3.6,15958313931;15958338191,浙江菜,50106,27,古墩路616号同人精华1座底商20号,120.09396917395185,30.303878003186288
B023B14CBD,红太阳美食,4.5,15868847220;18758097088,浙江菜,50106,49,大龙驹坞40号,120.07866540006818,30.25681156263584
B0FFJB98AS,衢州菜馆(申瑞国际店),3.4,15067146505;15968894810,浙江菜,50106,30,申花路435号申瑞国际F1层,120.09445114460307,30.309359364128078
B0FFI2017Y,建德奶酸菜鱼(浙大紫金港店),4.6,13735453738;18305005220;19941197484,浙江菜,50106,47,紫荆花北路51号,120.08640209834893,30.312419067582358
B0FFFA5PC5,江南名石苑餐厅,4.4,13666676196;15088828005,浙江菜,50106,432,北山街87-3号,120.12816657613087,30.25412397533025
B023B1D8BD,沁杭小厨.农家菜(西城店),4.6,13588759179;18958015297,浙江菜,50106,69,竟舟北路西城年华4号商铺,120.09527879046675,30.31092222364516
B0LD57UD8Z,阿宝蒸菜馆华泰店(暂停营业),4.5,13506500165;19157715695,浙江菜,50106,38,留下街道西溪路698号15号楼一A6室,120.07931626585597,30.259401924124013
B0IAT4HNFF,忂州鸭头(浙大紫金港店),3.9,13372408409;13385816082;15868496977,浙江菜,50106,28,紫荆花北路95号望月商铺87号,120.08634099632219,30.313246983794134
B0H1KR4EFG,墨绿·Art space餐厅(转塘美院店),4.7,13362150971;13372521882,浙江菜,50106,78,博美路2号,120.07080123781046,30.160900431033596
B0FFHSGEX0,小彭饭店(颐景园店),3.5,13291818978;15869179018,浙江菜,50106,20,三墩镇颐景园曲水苑大禹路1幢103号商铺,120.07628159039831,30.335039525717043
B0IG1MD9TS,星哥奶酸菜鱼(铂悦城店),4.5,13186986330;13758170272,浙江菜,50106,45,屏新路2铂悦城C204号,120.04433292933787,30.230287870687835
B0FFKX4GQ5,好食堂1987(星光城店),4.5,0571-89990078;0571-89990087,浙江菜,50106,92,文三路508号,120.11592535599497,30.279171154450562
B0GRR1L2PE,外婆家(杭州黄龙万科店),4.6,0571-89807053,浙江菜,50106,46,学院路77号黄龙万科中心K-lab五层506号,120.12439290428756,30.278361113629337
B0FFGFQY7L,紫金港国际饭店-中餐厅(中餐厅),4.3,0571-89731017,浙江菜,50106,107,申花路796号紫金港国际饭店2层(浙大紫金港校区附近),120.08988348647439,30.30904766234091
B0FFLCEA2S,一席茶茗宿酒店,4.5,0571-89198198;18968056693,浙江菜,50106,,上城埭路许家村2号,120.0388220574812,30.18187652461582
B023B0I018,老头儿油爆虾(西溪湿地店),4.6,0571-88979700,浙江菜,50106,96,古墩路沿线文三路493、495号,120.08693337637736,30.27728278891196
B0FFMFYP04,新味馆(新星小区东区店),4.3,0571-88953810;15356658228,浙江菜,50106,60,新星小区文星路6号,120.0825674494703,30.324744007503977
B023B17ETB,樵食庭院餐厅,4.5,0571-88945899;13157181976,浙江菜,50106,112,梅灵北路天竺路267号,120.1003855348654,30.238113162239895
B0G3A5F5DX,新白鹿(之江银泰店),4.6,0571-88880990,浙江菜,50106,65,转塘街道珊瑚沙路49号银泰百货之江店3楼3014号,120.09776831962895,30.169969058682913
B0KDV5SB6P,东大方(杭州云澜谷店),4.5,0571-88739979;19011289979,浙江菜,50106,68,文二西路1093号云澜谷F1层,120.06263162836163,30.285813218810514
B0FFGWDJ8B,新白鹿(宋江印店),4.6,0571-88265588;17816737600,浙江菜,50106,65,文一路296号汇和城5楼,120.11886714925564,30.290608790130456
B023B152Y1,外婆家(杭州马塍店),4.6,0571-88051987,浙江菜,50106,58,马塍路6-1号(沈塘桥地铁站F1口步行440米),120.14495501590189,30.277277261262086
B023B17EHF,莲遇花园餐厅,4.7,0571-87999767,浙江菜,50106,103,杨公堤32号(曲院风荷4号门内),120.1272087186505,30.249668098699605
B023B0ADUR,山外山·林语花园餐厅,4.6,0571-87998667;19967475051,浙江菜,50106,126,灵隐路6号(植物园牌匾旁),120.12318317259233,30.25555975135229
B023B188H6,山外山菜馆(玉泉路店),4.7,0571-87995866,浙江菜,50106,126,玉泉路8号植物园北门内(近灵隐路),120.11604935387136,30.258386162681138
B0FFIVCEJD,玖号玉竹餐厅,4.5,0571-87982557;13506719221;13616521862,浙江菜,50106,78,玉古路9号,120.1192425908769,30.258955193964134
B023B09LCU,茗佳居茶庄,4.5,0571-87980510,浙江菜,50106,103,三台山路184号棋牌会务餐饮,120.12641225853231,30.23339528268021
B0FFGE0I6N,柒园(黄龙万科店),4.5,0571-87979123,浙江菜,50106,126,学院路与文三路交叉口西南侧坤和万科·黄龙万科中心K-labL4-424,120.12421449986158,30.278464892216874
B023B09I4S,解香楼,4.7,0571-87975858,浙江菜,50106,751,八盘岭路1号紫萱度假村内,120.129205920712,30.2317579940507
B023B15DFI,兰轩村庄食坊(安缦法云店),4.6,0571-87973776,浙江菜,50106,555,法云弄22号安缦法云,120.09253658037156,30.237659179814806
B023B1AHA6,云舍茶餐,4.4,0571-87964908,浙江菜,50106,72,三台云舍92号,120.12829391372631,30.229970912275633
B023B17G0Z,栖霞酒家,4.3,0571-87962613;13858049395;18258849449,浙江菜,50106,79,北山街道栖霞岭11号,120.12894534731029,30.254916931525898
B023B0BCMW,绿茶餐厅(龙井路店),4.8,0571-87888022,浙江菜,50106,150,龙井路83号(浙江宾馆后门斜对面),120.11871558443167,30.234635519410734
B0HA76Y3BT,元和江鲜馆(莲花街店),4.0,0571-87771118;15958102048,浙江菜,50106,105,元和城市之星酒店西城店正门旁,120.09912702516131,30.273695885927463
B023B18HYA,童年小筑(紫金港店),4.6,0571-87683385,浙江菜,50106,75,三墩镇申花路757号(剑桥公社E座2F),120.09077717258704,30.308488606805497
B0LGVMCMXG,望江楼(断桥店),4.4,0571-87211977,浙江菜,50106,150,北山路11门店1号,120.14717251528474,30.26202344387756
B0IR67PV9P,九漱(九溪店),4.7,0571-86966566,浙江菜,50106,374,九溪徐村86号,120.11207389609432,30.190041141417492
B0HGFG3TBY,韵西湖创意江南菜,4.5,0571-86854241,浙江菜,50106,102,303生活广场东北5门东南130米,120.07463971871893,30.33446993022078
B0FFLNY6XJ,绿茶餐厅(杭州紫荆龙湖店),4.5,0571-86626757,饮品店,50106,150,三墩镇古墩路1009号龙致商业中心6幢401号,120.0871686214978,30.322799509423
B0FFF661G3,老头儿油爆虾(翠苑店),4.5,0571-85779975;13282157715,浙江菜,50106,81,文一路296号汇和城2层,120.11871986040792,30.290516652089927
B0L16US2KU,也龙井餐厅,4.7,0571-85501502,浙江菜,50106,105,龙井路98号,120.11556580719336,30.23040982258491
B0L2DS8H5E,绿茶餐厅(西湖·南山路店),4.5,0571-85383995,浙江菜,50106,150,西湖街道南山路45号,120.15055236149155,30.235646402840985
B023B1ELRV,百乐饭店·江浙菜·烧烤(灵隐店),4.5,0571-85211174;13758250306,浙江菜,50106,58,白乐桥140号(灵隐寺旁),120.10345977683927,30.246347666483423
B0FFILE5CZ,外婆家(杭州西溪银泰城店),4.5,0571-85128178,浙江菜,50106,57,余杭塘路西溪银泰城4层(浙大紫金港地铁站出入口旁),120.07162351582433,30.295964546985452
B0FFF5R93K,杭州西子湖四季酒店金沙厅,4.8,0571-81135188,浙江菜,50106,693,灵隐路5号杭州西子湖四季酒店1层(近曲院风荷),120.12487803057316,30.2541788562293
B0FFG3BKSQ,天伦里餐厅(西溪新座店),4.6,0571-81060001;0571-87672720;18989863254,浙江菜,50106,168,西溪路550号西溪新座7号楼1层东,120.1059061227353,30.271142734899104
B0FFGXGSLD,老娘舅(杭州西城广场店),4.2,0571-81022084,浙江菜,50106,30,文二西路551号西城广场2楼,120.08944743640029,30.282704664431623
B0H1U91RDF,六聚馆辣衢州开化水煮鱼(浙大森林店),4.5,19906717861,浙江菜,50106,69,浙大森林东北门旁,120.05828591390575,30.31157566395858
