restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,lng_gcj02,lat_gcj02,restaurant_text_position
B0KUSRQCMU,川味说·四川小吃(三墩店),4.1,19357166786,四川菜(川菜),50102,15,120.076593,30.331293,荡鱼街18号
B0IRTZDT6J,重庆人家川菜馆(浙港国际店),4.6,19012866595,四川菜(川菜),50102,72,120.09248,30.308508,浙港国际1号楼148号
B0JUTM9G3Y,美蛙四季(世创未来店),4.6,19012820701,四川菜(川菜),50102,67,120.074096,30.319979,世创未来中心底商105
B0KDFS73O7,撒椒川念餐厅(转江街店),4.6,18867537688,四川菜(川菜),50102,96,120.070799,30.159292,转江街200号(超成金座)
B0JUS7GH4E,子非鱼,4.3,18858126847,四川菜(川菜),50102,55,120.070372,30.14453,之江里金街4号楼底商9798
B0K2NS1QSF,万州烤鱼·川厨川菜馆,3.9,18814832944,四川菜(川菜),50102,74,120.019836,30.21127,留下街道留和路504号(小和山地铁站B口步行280米)
B0L27UKB0B,泡菜鱼·川味小馆(紫金生活广场店),4.3,18658882226,四川菜(川菜),50102,70,120.070525,30.341075,三墩镇金庄路269号1-4号裙楼一层105室
B0JB2RVGG5,爱意酸菜鱼馆,4.5,18606757477,四川菜(川菜),50102,52,120.095827,30.093953,原野花艺(杭州)仓储中心西南侧110米
B0LKM965ZP,章记重庆鸡公煲·甲鱼煲(学院路地铁站),3.8,18606717151,四川菜(川菜),50102,29,120.129676,30.283413,学院路180号(学院路地铁站B1口旁)
B0K0XNJSJS,乡村基(中节能·西溪首座店),4.1,18158172133,四川菜(川菜),50102,24,120.075762,30.289791,蒋村街道中节能西溪首座A1号楼(紫霞街53号)
B0L09HCD92,探鱼·鲜青椒葱葱脆皮烤鱼(西溪龙湖天街店),4.4,18085061072,四川菜(川菜),50102,70,120.068585,30.294103,蒋村街道花蒋天街商业中心2号楼五层66号
B0LGT7VD2B,稻田季江西小炒(之江银泰百货店),4.3,18072963980,四川菜(川菜),50102,60,120.102123,30.167387,珊瑚沙路49号银泰百货杭州之江店F2层-2040号
B0FFKT8GYU,鱼你幸福酸菜鱼(珀莱雅店),3.6,18068292280,四川菜(川菜),50102,26,120.10313,30.263109,留下街道西溪路588号珀莱雅大厦美帆广场第一层111商铺
B0JDXOGU8A,重庆鸡公煲(转塘店),3.4,18020548556,四川菜(川菜),50102,58,120.084955,30.163195,洙泗路与丽景路交叉口南140米
B0G0S13ODO,彭記重庆小面,3.9,15895536176,四川菜(川菜),50102,18,120.100093,30.302335,三墩镇竞舟北路89号竞舟瑞泽商务中心3号楼103-1
B0LAF4YALZ,安青青重庆牛肉面馆,4.3,15836532002,四川菜(川菜),50102,20,120.124504,30.275669,万塘路68号中兴文都苑
B0KUB7Z0WH,飞花令·川菜馆(西投银泰店),4.6,15558157660,四川菜(川菜),50102,69,120.104092,30.147247,西投银泰4楼4016飞花令川菜馆
B0FFKCL27G,知馨客饭店,4.4,15382327795,四川菜(川菜),50102,27,120.0407,30.185892,白龙路慈母桥村路南52号
B023B1714B,川菜馆(西溪路店),4.2,15372024845,四川菜(川菜),50102,50,120.142718,30.269913,西溪路64号
B0JK2STAP9,重庆小碗菜(龙湖杭州西溪天街店),4.4,15215252304,四川菜(川菜),50102,37,120.067385,30.294473,余杭塘路1001号龙湖杭州西溪天街1号楼131室
B0FFIF13AM,重庆鸡公煲(金街美地店),4.3,15168288687,四川菜(川菜),50102,44,120.077957,30.147991,金街美地商业中心3号楼130号
B0FFIK7ANU,徽记饭店(慈母桥店),3.6,15158056089,四川菜(川菜),50102,24,120.04186,30.185416,龙坞慈母桥村路南12号
B0KGZH3NL8,鱼你幸福酸菜鱼(之江银泰百货店),4,15088646369,四川菜(川菜),50102,31,120.101175,30.167175,转塘街道珊瑚沙路之江长九中心6号楼118室-27
B0H0HCC48A,鱼你在一起(星光荟店),3.9,15068191235,四川菜(川菜),50102,36,120.076036,30.158816,转塘街道杭荟城6号楼117室
B0FFGIWQ5U,川菜人家(振华路店),4.3,15068121607,四川菜(川菜),50102,55,120.068565,30.31262,三墩镇振华路270号
B0FFMFZO2F,笑傲江湖川味馆(竞舟路店),4.4,13958083415,四川菜(川菜),50102,64,120.105414,30.273603,竞舟路28号
B0I27UPDU1,重庆鸡公煲(龙章路店),4,13918669674,四川菜(川菜),50102,38,120.058098,30.281092,龙章路26号
B023B173NN,小四川(东和店),4.5,13858053157,四川菜(川菜),50102,45,120.032015,30.216696,高教大道支四路小和山新苑一区11号
B0G12RLWV4,爷爷家豆花川菜馆,4.3,13819131053,四川菜(川菜),50102,62,120.116307,30.14825,双浦镇三立钱塘one8号楼393商铺
B0GKRAB5GK,郭记烤鱼(汇禾领府店),4.2,13735860139,四川菜(川菜),50102,92,120.071146,30.322514,紫宣路汇禾领府内6号楼5-6
B0K6CDU4NI,重庆特色小炒,3.3,13666604427,四川菜(川菜),50102,暂无数据,120.036203,30.346148,小陈汽修西北侧
B0JDRLSCZX,重庆麻麻鱼(国际花园店),4.2,13656688023,四川菜(川菜),50102,97,120.138383,30.271649,天目山路160号国际花园
B023B17G9M,重庆鸡公煲(小和山新苑店),3.2,13646837848,四川菜(川菜),50102,48,120.032037,30.217286,留下街道小和山新苑8区3幢北起第8间
B0J0RUOAPX,美川小居麻辣香锅(华远大厦店),4.5,13634158867,四川菜(川菜),50102,41,120.126139,30.276441,文三路463号-6(文三路地铁站D2口步行70米)
B0LB7RV8P3,小蛮腰重庆鸡公煲,3.5,13588826706,四川菜(川菜),50102,52,120.120651,30.290159,翠苑新村三区东区62幢104号
B0FFFA84B2,重庆姚记麻辣烫,3.8,13512367171,四川菜(川菜),50102,33,120.100443,30.278502,古墩路258号(五联地铁站E口步行360米)
B0FFGZRCCA,原味堂(杭大路店),4.5,13454025385,四川菜(川菜),50102,24,120.141582,30.26869,杭大路14号(黄龙洞地铁站A1口步行280米)
B0K34D2O1H,渝八两重庆鸡公煲(杭州西溪天街店),4.2,13396500189,四川菜(川菜),50102,20,120.068506,30.292237,蒋村街道花蒋天街商业中心4号楼110室-2
B0JR1MR53Y,渝味重庆小面(美誉商务中心店),3.9,13359672328,四川菜(川菜),50102,16,120.108625,30.169017,转塘街道云潮美誉商务中心3号楼107室
B0LAGHU10H,晚酒·阿英川菜馆(西溪天街店),4.6,13336086983,四川菜(川菜),50102,86,120.068495,30.293577,西溪龙湖天街1层86号西岸集装箱内街
B0J6AAWMPP,重庆鸡公煲(骆家庄店),4.2,13325918850,四川菜(川菜),50102,54,120.096925,30.286325,文一西路423号
B0FFJD4KLP,老成都老火锅·川菜(小和山新苑店),3.7,13136123689,四川菜(川菜),50102,40,120.032559,30.216732,留下镇小和山新苑二区39号老成都老火锅川菜
B0LA1RDAFE,川娃子重庆小面,3.3,13067969705,四川菜(川菜),50102,84,120.023064,30.209045,留下街道石马新村151号106
B0LAZ7W8TZ,豆小北·川渝大排档(画外桐坞店),4.1,暂无数据,四川菜(川菜),50102,71,120.057566,30.1999,暂无数据
B0LR2U4PAR,珮宛食记(紫荆天街店),4,暂无数据,四川菜(川菜),50102,29,120.090959,30.320321,紫荆天街4号楼203(三墩地铁站B口步行310米)
B0LK9N9XAZ,楼上楼·杭帮菜川湘菜,3.8,暂无数据,四川菜(川菜),50102,41,120.152245,30.261192,宝石山下二弄2-6号5幢-1号
B0K15AW5SR,重庆鸡公煲,3.7,暂无数据,四川菜(川菜),50102,29,120.064094,30.308675,西湖科技园西园八路2号创享数字健康产业园银江软件园A座
B0LKGZ25DU,鲜三辣·云贵川三省特色菜(颐高店),3.7,暂无数据,四川菜(川菜),50102,26,120.133125,30.275575,文三路357号颐高创业大厦F4层
B0L24UOCSE,罗幺妹重庆小面(西溪银泰城双龙街店),3.6,暂无数据,四川菜(川菜),50102,54,120.07396,30.292084,西溪银泰城南楼106
B0LKXCOCZ2,乡村基(印象城古墩路店),3.5,暂无数据,四川菜(川菜),50102,25,120.099625,30.294025,古墩路588号印象城杭州古墩路店L1层
B0LRKRJSLJ,蒋幺妹川味铺,3.5,暂无数据,四川菜(川菜),50102,暂无数据,120.04817,30.225644,屏峰新村295号楼沿街店铺
B0LK2SRFQN,重庆鸡公煲(龙章路店),3.4,暂无数据,四川菜(川菜),50102,48,120.058082,30.28192,西溪花园竞舟苑东门旁
B0MBKORH7J,川食坊·鲜煮记,3.3,暂无数据,四川菜(川菜),50102,73,120.090347,30.319104,龙湖·紫金上城(三墩地铁站B口步行330米)
B0IRZKWKDS,渝味重庆小面(留和路店),3.2,暂无数据,四川菜(川菜),50102,21,120.035875,30.224375,留和路与外语路交叉口北320米
B0LB7LGJVD,火辣辣川湘菜,3.1,暂无数据,四川菜(川菜),50102,暂无数据,120.098975,30.307025,申花路与竞舟北路交叉口西南140米
B0MBAK8ODB,鸿运来川菜馆,2.9,暂无数据,四川菜(川菜),50102,49,120.039875,30.345175,蒋太段与兰里景区绿道交叉口北60米
B0M6VPI8V7,匠嫂·灶上辣重庆野江湖菜馆,2.7,暂无数据,四川菜(川菜),50102,暂无数据,120.124775,30.276275,文三路与万塘路交叉口东南60米
B0LKLR93QL,老成都川菜馆,2.4,暂无数据,四川菜(川菜),50102,暂无数据,120.103275,30.307825,申瑞国际金座2期2幢
B0MBAXB5ZO,川湘江湖菜,2.3,暂无数据,四川菜(川菜),50102,暂无数据,120.125275,30.288175,文一路辅路与文菁路交叉口西100米
B023B08ZRO,潮粥佬(黄龙店),4.5,0571-85779778,广东菜(粤菜),50103,84,120.134353,30.263805,曙光路144-3号(唛歌ktv旁边)
B0LK3L1AF4,村好厨粤小馆,4.2,19275716950,广东菜(粤菜),50103,44,120.071008,30.159081,转塘街道转江街200号西街美食城
B0LUH5J5KX,张正发茶餐厅(转塘店),4.2,18664637808,广东菜(粤菜),50103,18,120.070375,30.144775,奥莱金街4座底商101室
B0H6SBV6I0,养生鼎·鲍汁捞饭·燕窝·鱼翅·养生世家(西溪银泰城店),3.6,18626879268,广东菜(粤菜),50103,50,120.074191,30.293407,西溪银泰商业街2-北楼一楼113室
B0LKDLOJ65,恒之丰广式烧腊.猪脚(浙港国际店),3.1,18268699234,广东菜(粤菜),50103,22,120.092675,30.309075,三墩镇盛龙街浙港国际2号楼112号
B0I3BHAX14,杭州静安食肆·雅致粤宴,4.6,18167196888,广东菜(粤菜),50103,447,120.11296,30.207322,九溪景区杨梅岭路1号
B0M6O1M9MJ,港岛记·香港茶餐厅(龙湖西溪天街店),3.7,18072889302,广东菜(粤菜),50103,26,120.069626,30.292069,蒋村街道双龙街162号
B0HUN5BNY6,蝴蝶里(西溪天街店),4.6,18072770945,广东菜(粤菜),50103,65,120.069258,30.293622,花蒋天街商业中心2号楼二层21号
B0J1KKZQAL,全记茶餐厅,4.2,17354730993,广东菜(粤菜),50103,38,120.099912,30.26854,紫创商务中心(古墩路地铁站出入口步行320米)
B0J3THIWFU,杭州西湖风景名胜区山景花园餐厅,3.9,15858112373,广东菜(粤菜),50103,486,120.118931,30.216137,乾龙路114号
B0I25YA148,乾园·兴禾记(茅家埠店)(暂停营业),4.5,15658130155,广东菜(粤菜),50103,367,120.126352,30.24023,下茅家埠28号
B0FFG974W3,港式烧腊(和家园店),4.2,15224053634,广东菜(粤菜),50103,19,120.059952,30.232685,杨梅山路和家园小区357号
B0LGMZDYB9,张政发茶餐厅(百脑汇店),3.9,13376819880,广东菜(粤菜),50103,23,120.135553,30.274279,教工路23号百脑汇五楼
B0K6GH31EA,润福田隆江猪脚饭(领富商务中心店),4.2,13067782701,广东菜(粤菜),50103,19,120.070876,30.32187,紫萱路279号汇禾领府4号楼底商西8商铺
B0M6TR6BUY,羊司令单县羊肉汤,3.8,暂无数据,山东菜(鲁菜),50104,24,120.075131,30.292158,双龙街588号杭州西溪银泰城东区
B023B149Y5,外婆家(古墩印象城店),4.5,0571-88834789,江苏菜,50105,53,120.099472,30.29356,古墩路588号杭州印象城2楼
B0GD9PJH0S,外婆家(杭州珀莱雅店),4.6,0571-88378379,江苏菜,50105,56,120.102965,30.262382,西溪路588号珀莱雅美帆广场F2层
B0FFF754YV,柏翠轩,4.5,0571-88196666;15068182150,江苏菜,50105,暂无数据,120.119289,30.251524,西湖区植物园桃源岭10号
B0FFLKOS7K,外婆家(杭州龙湖紫荆天街店),4.5,0571-85067925,江苏菜,50105,49,120.092076,30.320491,三墩镇古墩路1009号龙致商业中心6幢501号
B0J2G1BHTZ,禧忆阁(紫金生活广场店),4.5,18072789589;18106593378,浙江菜,50106,76,120.070642,30.340554,三墩镇周坪路与金庄路交汇处东侧紫金生活广场2楼211室
B0FFGFYQZ0,诚品味道,4.5,18058777284;18413259438,浙江菜,50106,61,120.066706,30.289219,蒋村街道紫霞街155号西溪诚品商务中心1号楼1层
B0FFGQ2V4X,千味面馆(同人精华店),3.6,15958313931;15958338191,浙江菜,50106,27,120.098782,30.301611,古墩路616号同人精华1座底商20号
B023B14CBD,红太阳美食,4.5,15868847220;18758097088,浙江菜,50106,49,120.083482,30.254535,大龙驹坞40号
B0FFJB98AS,衢州菜馆(申瑞国际店),3.4,15067146505;15968894810,浙江菜,50106,30,120.099264,30.307093,申花路435号申瑞国际F1层
B0FFI2017Y,建德奶酸菜鱼(浙大紫金港店),4.6,13735453738;18305005220;19941197484,浙江菜,50106,47,120.091221,30.310152,紫荆花北路51号
B0FFFA5PC5,江南名石苑餐厅,4.4,13666676196;15088828005,浙江菜,50106,432,120.132918,30.251828,北山街87-3号
B023B1D8BD,沁杭小厨.农家菜(西城店),4.6,13588759179;18958015297,浙江菜,50106,69,120.100091,30.308656,竟舟北路西城年华4号商铺
B0LD57UD8Z,阿宝蒸菜馆华泰店(暂停营业),4.5,13506500165;19157715695,浙江菜,50106,38,120.084133,30.257126,留下街道西溪路698号15号楼一A6室
B0IAT4HNFF,忂州鸭头(浙大紫金港店),3.9,13372408409;13385816082;15868496977,浙江菜,50106,28,120.09116,30.31098,紫荆花北路95号望月商铺87号
B0H1KR4EFG,墨绿·Art space餐厅(转塘美院店),4.7,13362150971;13372521882,浙江菜,50106,78,120.075609,30.158612,博美路2号
B0FFHSGEX0,小彭饭店(颐景园店),3.5,13291818978;15869179018,浙江菜,50106,20,120.081105,30.33277,三墩镇颐景园曲水苑大禹路1幢103号商铺
B0IG1MD9TS,星哥奶酸菜鱼(铂悦城店),4.5,13186986330;13758170272,浙江菜,50106,45,120.049122,30.227961,屏新路2铂悦城C204号
B0FFKX4GQ5,好食堂1987(星光城店),4.5,0571-89990078;0571-89990087,浙江菜,50106,92,120.120705,30.276891,文三路508号
B0GRR1L2PE,外婆家(杭州黄龙万科店),4.6,0571-89807053,浙江菜,50106,46,120.129155,30.276072,学院路77号黄龙万科中心K-lab五层506号
B0FFGFQY7L,紫金港国际饭店-中餐厅(中餐厅),4.3,0571-89731017,浙江菜,50106,107,120.0947,30.306781,申花路796号紫金港国际饭店2层(浙大紫金港校区附近)
B0FFLCEA2S,一席茶茗宿酒店,4.5,0571-89198198;18968056693,浙江菜,50106,暂无数据,120.043598,30.179535,上城埭路许家村2号
B023B0I018,老头儿油爆虾(西溪湿地店),4.6,0571-88979700,浙江菜,50106,96,120.091749,30.275012,古墩路沿线文三路493、495号
B0FFMFYP04,新味馆(新星小区东区店),4.3,0571-88953810;15356658228,浙江菜,50106,60,120.087389,30.322477,新星小区文星路6号
B023B17ETB,樵食庭院餐厅,4.5,0571-88945899;13157181976,浙江菜,50106,112,120.105186,30.235839,梅灵北路天竺路267号
B0G3A5F5DX,新白鹿(之江银泰店),4.6,0571-88880990,浙江菜,50106,65,120.102566,30.167692,转塘街道珊瑚沙路49号银泰百货之江店3楼3014号
B0KDV5SB6P,东大方(杭州云澜谷店),4.5,0571-88739979;19011289979,浙江菜,50106,68,120.067446,30.283523,文二西路1093号云澜谷F1层
B0FFGWDJ8B,新白鹿(宋江印店),4.6,0571-88265588;17816737600,浙江菜,50106,65,120.123642,30.288327,文一路296号汇和城5楼
B023B152Y1,外婆家(杭州马塍店),4.6,0571-88051987,浙江菜,50106,58,120.149665,30.274958,马塍路6-1号(沈塘桥地铁站F1口步行440米)
B023B17EHF,莲遇花园餐厅,4.7,0571-87999767,浙江菜,50106,103,120.131962,30.247373,杨公堤32号(曲院风荷4号门内)
B023B0ADUR,山外山·林语花园餐厅,4.6,0571-87998667;19967475051,浙江菜,50106,126,120.127946,30.25327,灵隐路6号(植物园牌匾旁)
B023B188H6,山外山菜馆(玉泉路店),4.7,0571-87995866,浙江菜,50106,126,120.120827,30.256104,玉泉路8号植物园北门内(近灵隐路)
B0FFIVCEJD,玖号玉竹餐厅,4.5,0571-87982557;13506719221;13616521862,浙江菜,50106,78,120.124014,30.25667,玉古路9号
B023B09LCU,茗佳居茶庄,4.5,0571-87980510,浙江菜,50106,103,120.131166,30.2311,三台山路184号棋牌会务餐饮
B0FFGE0I6N,柒园(黄龙万科店),4.5,0571-87979123,浙江菜,50106,126,120.128977,30.276176,学院路与文三路交叉口西南侧坤和万科·黄龙万科中心K-labL4-424
B023B09I4S,解香楼,4.7,0571-87975858,浙江菜,50106,751,120.133953,30.229459,八盘岭路1号紫萱度假村内
B023B15DFI,兰轩村庄食坊(安缦法云店),4.6,0571-87973776,浙江菜,50106,555,120.097345,30.235386,法云弄22号安缦法云
B023B1AHA6,云舍茶餐,4.4,0571-87964908,浙江菜,50106,72,120.133043,30.227673,三台云舍92号
B023B17G0Z,栖霞酒家,4.3,0571-87962613;13858049395;18258849449,浙江菜,50106,79,120.133695,30.25262,北山街道栖霞岭11号
B023B0BCMW,绿茶餐厅(龙井路店),4.8,0571-87888022,浙江菜,50106,150,120.123486,30.232349,龙井路83号(浙江宾馆后门斜对面)
B0HA76Y3BT,元和江鲜馆(莲花街店),4,0571-87771118;15958102048,浙江菜,50106,105,120.103932,30.271425,元和城市之星酒店西城店正门旁
B023B18HYA,童年小筑(紫金港店),4.6,0571-87683385,浙江菜,50106,75,120.095593,30.306222,三墩镇申花路757号(剑桥公社E座2F)
B0LGVMCMXG,望江楼(断桥店),4.4,0571-87211977,浙江菜,50106,150,120.151875,30.259699,北山路11门店1号
B0IR67PV9P,九漱(九溪店),4.7,0571-86966566,浙江菜,50106,374,120.116853,30.187758,九溪徐村86号
B0HGFG3TBY,韵西湖创意江南菜,4.5,0571-86854241,浙江菜,50106,102,120.079463,30.332199,303生活广场东北5门东南130米
B0FFLNY6XJ,绿茶餐厅(杭州紫荆龙湖店),4.5,0571-86626757,饮品店,50106,150,120.091988,30.320534,三墩镇古墩路1009号龙致商业中心6幢401号
B0FFF661G3,老头儿油爆虾(翠苑店),4.5,0571-85779975;13282157715,浙江菜,50106,81,120.123495,30.288235,文一路296号汇和城2层
B0L16US2KU,也龙井餐厅,4.7,0571-85501502,浙江菜,50106,105,120.120342,30.228126,龙井路98号
B0L2DS8H5E,绿茶餐厅(西湖·南山路店),4.5,0571-85383995,浙江菜,50106,150,120.155243,30.233314,西湖街道南山路45号
B023B1ELRV,百乐饭店·江浙菜·烧烤(灵隐店),4.5,0571-85211174;13758250306,浙江菜,50106,58,120.108257,30.244073,白乐桥140号(灵隐寺旁)
B0FFILE5CZ,外婆家(杭州西溪银泰城店),4.5,0571-85128178,浙江菜,50106,57,120.076443,30.293686,余杭塘路西溪银泰城4层(浙大紫金港地铁站出入口旁)
B0FFF5R93K,杭州西子湖四季酒店金沙厅,4.8,0571-81135188,浙江菜,50106,693,120.129637,30.251887,灵隐路5号杭州西子湖四季酒店1层(近曲院风荷)
B0FFG3BKSQ,天伦里餐厅(西溪新座店),4.6,0571-81060001;0571-87672720;18989863254,浙江菜,50106,168,120.110702,30.268869,西溪路550号西溪新座7号楼1层东
B0FFGXGSLD,老娘舅(杭州西城广场店),4.2,0571-81022084,浙江菜,50106,30,120.094262,30.280435,文二西路551号西城广场2楼
B0H1U91RDF,六聚馆辣衢州开化水煮鱼(浙大森林店),4.5,19906717861,浙江菜,50106,69,120.063099,30.309282,浙大森林东北门旁
B0LGL7NJID,钱江源农家菜,4.3,19857169587,浙江菜,50106,79,120.098527,30.262769,天目山路327号合生国贸中心
B0L2XDXK3N,衢府地道山里菜(杭州地道山里菜),4.4,19550273709,浙江菜,50106,54,120.084939,30.163574,洙泗路光阳大厦A座1层
B0I1RC6ICF,宴三衢·飨宴,4.4,19357626367,浙江菜,50106,83,120.135445,30.28881,西溪街道文一路106号
B0FFF5VNK1,穿越·外婆家(西溪天堂店),4.7,19357104596,浙江菜,50106,118,120.090389,30.265417,紫荆港路21号西溪天堂旅游综合体20号楼
B0I1C9KLJF,紫竹·水乐西湖·庭院餐厅,4.7,19145479705,浙江菜,50106,214,120.131086,30.230567,三台山路183号
B0L129VELN,钱三舅浙江土菜大排档(三坝店)(暂停营业),4.6,18958098539,浙江菜,50106,55,120.099625,30.301325,三坝巷与萍水西街北120米
B0J2Z59QDU,桃園里(宝石山店),4.4,18868777399,浙江菜,50106,233,120.143317,30.263268,北山街道桃园新村2526号
B0FFFA7XL7,衢州香辣馆(登新公寓店),3.8,18858192102,浙江菜,50106,44,120.088621,30.277889,登新公寓商铺38号
B0J15CX8YT,阿扁头河鲜土菜馆,4.6,18767107894,浙江菜,50106,105,120.100869,30.170738,宋城景区之江路148号朋克街15号铺位
B0ID2R3FM4,隐世·老舍餐厅(西湖店),4.7,18758875132,浙江菜,50106,95,120.107452,30.243838,白乐桥21号
B0IK6CMEK3,色客小馆.咖啡.精酿,4.3,18757102511,浙江菜,50106,暂无数据,120.071949,30.152216,象山艺术公社E3色客小馆(近四望桥大台阶)
B0I26AEIZ9,稻状元(西湖国际店),4.2,18668242689,浙江菜,50106,22,120.122003,30.281265,翠苑街道文二路391号西湖国际科技大厦1幢1层101室
B0FFHWL75B,狮城大院·千岛湖鱼馆(西湖三墩店),4.6,18657181696,浙江菜,50106,64,120.070443,30.322181,三墩镇灯彩街567号华彩国际5幢商5商6号
B0FFFDEGF6,沐茗小镇私房菜馆,4.5,18657107805,浙江菜,50106,70,120.048362,30.22843,屏新路27号铂悦城10-202
B0FFM8KQKM,千岛湖土菜馆(留和路店),4.2,18505811925,浙江菜,50106,59,120.018906,30.210318,留和路546号(小和山地铁站C口步行350米)
B0J1CM6IP6,辣得跳三头一掌(登新公寓店),3.7,18368815479,浙江菜,50106,52,120.089136,30.276645,登云圩路6-7号商铺
B0LRL7NTZ8,稻状元(转塘音乐学院店),4.2,18355813102,浙江菜,50106,26,120.064844,30.156643,转塘街道滨投云栖名筑西区1号楼商铺西1-5
B0FFLHIJLE,拾味庄餐饮馆,3.8,18268015888,浙江菜,50106,150,120.035055,30.181739,龙坞镇何家南村64号
B0L3M1PQC1,南街渔市,4.4,18157180730,浙江菜,50106,112,120.075125,30.150975,美原中心A座二楼207
B0GU3HIEUL,溪水酩楼,4.5,18157162333,浙江菜,50106,98,120.068984,30.295233,余杭塘路968号丽呈东谷酒店2楼
B0JALM5AP9,新安江畔·管家大院·建德菜(云州国际店),4.6,18067921676,浙江菜,50106,87,120.101059,30.267621,古荡街道古天巷8号古荆商务中心1号208室209室
B0L01UGQBL,杨味鲜餐厅,3.9,17857695215,浙江菜,50106,38,120.049975,30.096017,双浦镇周富村社井组4-4号
B0JGYSYZMA,璞·植物料理,4.6,17767161832,浙江菜,50106,111,120.103475,30.263078,西溪路588号1幢1层119、120
B0J2LR2LTQ,三食蓝小馆,4,17767159276,浙江菜,50106,95,120.060779,30.309898,浙大森林D3幢105-106室
B0FFHENQ89,三衢味馆(登新公寓店),4.4,15968809762,浙江菜,50106,74,120.088605,30.277935,文二西路659号登新公寓
B0FFF9U3SK,景灵食府,4.5,15968163636,浙江菜,50106,65,120.098695,30.256477,留下街道马家坞28(景灵食府)
B023B1AMPG,老梅家饭店(大龙驹坞店),4.1,15924185718,浙江菜,50106,43,120.085051,30.252457,大龙驹坞45号
B023B1AXWJ,阿兵哥美食园(转塘直街),3.8,15868116260,浙江菜,50106,17,120.079727,30.162799,转塘直街23号
B0JUBR5LZU,江南衢味.衢州农家菜,4.6,15857011593,浙江菜,50106,42,120.098422,30.263313,灵溪北路合生国贸1幢7号
B0FFLA6JA9,吴家盘头江鲜馆,3.7,15700122967,浙江菜,50106,54,120.142795,30.109725,双浦镇吴家村460号
B0L2KAGJ1S,稻状元(西溪龙湖天街店),4.3,15700052043,浙江菜,50106,25,120.068826,30.292342,蒋村街道花蒋天街商业中心4号楼109室
B0JAOMO6XI,桐锣湾深夜食堂,4.4,15657138163,浙江菜,50106,83,120.096174,30.275859,文三西路634-1号(五联地铁站D口步行260米)
B0JUTBU7W0,任记面馆(文三西路店),3.7,15546277700,浙江菜,50106,15,120.10532,30.276165,文新街道文三西路398-13号
B023B171DW,丰溢茶楼·农家菜,4.6,15356122578,浙江菜,50106,62,120.115049,30.194415,九溪九龙苑13号(近三号桥)
B0JA9XKTGB,汪记新衢味,4.5,15158896883,浙江菜,50106,69,120.09647,30.275866,文三西路630-2号(五联地铁站C口步行200米)
B0FFJ1K6DE,祝家庄野味野鱼土菜馆,4.6,13958199612,浙江菜,50106,128,120.097023,30.258656,西溪路567号
B0I1NOGV4V,衢二姐衢州菜(紫创商务中心店),4.6,13957021418,浙江菜,50106,66,120.100475,30.268341,紫创商务中心2号楼(古墩路地铁站出入口步行370米)
B0K04CL4I8,一叶蔬然,4.4,13905739190,浙江菜,50106,26,120.072199,30.293147,西溪世纪中心6幢112号(蒋村地铁站E口步行480米)
B0FFL6JQLS,牌楼菜坊(悦悦饭店),4.3,13867115501,浙江菜,50106,74,120.071555,30.244023,西溪路杨家牌楼132号-1
B0GR27BBBU,轩墨居农家菜,4.3,13858184660,浙江菜,50106,49,120.039829,30.121875,灵山村郑家083
B0FFLMZSZ3,定山小厨,4.6,13858112917,浙江菜,50106,93,120.069359,30.142672,万美商务中心1号楼4层(霞鸣街地铁站C口步行390米)
B023B18S6M,杭茶坊(乾龙路),4.6,13777888899,浙江菜,50106,100,120.118146,30.214921,乾龙路83号
B0LRAR1BLC,天竺人家(飞来小院),4.5,13777881816,浙江菜,50106,91,120.105727,30.239235,西湖街道天竺路14号
B023B1724B,梁阿姨秘制干锅鱼头,4.6,13758192201,浙江菜,50106,79,120.032724,30.215352,留和路留下镇小和山新苑4区2号1号楼
B0IGT7KJZB,程咬金小馆,4.6,13675878799,浙江菜,50106,129,120.047873,30.226704,留下镇屏新路18号520新天地1幢103室
B0FFGX1BMK,湖畔饭店,4.5,13656714728,浙江菜,50106,65,120.135223,30.217187,虎跑路四眼井(望园)湖畔饭店1-1
B0LRR6J77X,金湖菜馆·创意杭帮菜(断桥店),4.4,13588878439,浙江菜,50106,48,120.152061,30.261383,断桥幼儿园南门东50米
B0FFLO29I6,双桥食府(暂停营业),4.5,13588115781,浙江菜,50106,201,120.037382,30.346175,华联村7组后村北59号
B0H6Z7T9D5,大碗家餐饮(西溪店),4.4,13588011230,浙江菜,50106,96,120.073814,30.251065,留下街道西溪路936号1楼101
B023B1AGSG,桃姐家•始于2005(铂悦城店),4.6,13575469528,浙江菜,50106,40,120.048604,30.227164,铂悦城9幢1楼(售楼处旁)
B0KD9S0O22,绿茶餐厅(西投银泰城店),4.5,13524548684,浙江菜,50106,150,120.102806,30.147103,转塘街道枫华西路9号西投银泰城L4001/L4002
B0H1UR003H,林品·幸福餐厅(德萃公寓店),4.3,13396586559,浙江菜,50106,40,120.073048,30.30934,三墩集萃路83号
B0LKZ1GTBN,兴厨土菜馆,4.3,13336011127,浙江菜,50106,83,120.114101,30.28613,文一西路75号
B0HRLC1S3Y,老汪衢州烤饼(百脑汇科技大厦店),3.2,13306528318,浙江菜,50106,10,120.135658,30.274357,教工路23号百脑汇科技大厦F5层
